atomic_number,ion_number,level_number_lower,level_number_upper,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1,0,22.0,26.0,0.0002154761081633787,0.00021547416033482176,0.00021552783460529145,0.00021554730096429034,0.00021555188152416283,0.0002156237660074758,0.00021568584676170724,0.0002157379610539652,0.00021575319027365735,0.0002158092667931014,0.00021582677540842965,0.00021586733312534964,0.00021587857570513747,0.00021593670015182095,0.00021596562054255976,0.00021597281159000664,0.0002159776695625826,0.00021603011743336937,0.00021606569860191401,0.00021609250650780516,0.00021612256043199052,0.000216158142161916,0.00021618849393738486,0.00021620952706295792
1,0,18.0,20.0,0.0014482689232320628,0.0014482557193591938,0.0014486195342385973,0.0014487514655299523,0.0014487825086129983,0.0014492696198614998,0.0014496902079951944,0.0014500432107142167,0.0014501463567515027,0.0014505261148878637,0.0014506446719823262,0.0014509192777741934,0.0014509953921968913,0.0014513888632673385,0.0014515846121609826,0.0014516332823441725,0.0014516661612817882,0.0014520210989435501,0.0014522618595642636,0.0014524432383459518,0.001452646561534897,0.0014528872577141525,0.0014530925547006877,0.0014532348099646605
1,0,24.0,29.0,0.00012898410579641534,0.00012898292559804258,0.00012901544621675965,0.0001290272402126982,0.00012903001538168136,0.00012907356546516108,0.0001291111735434985,0.00012914274218472734,0.00012915196709101657,0.00012918593351582397,0.00012919653836810987,0.00012922110319916975,0.00012922791238370457,0.00012926311484933044,0.00012928062943290246,0.00012928498435238573,0.00012928792633752598,0.00012931968784710528,0.0001293412342560214,0.0001293574674684357,0.00012937566577027486,0.000129397210599054,0.00012941558809732303,0.0001294283229951845
1,0,21.0,24.0,0.0005565219366137041,0.0005565168000803962,0.0005566583380165009,0.0005567096682886216,0.0005567217464699244,0.0005569112859023164,0.0005570749634303933,0.0005572123554593404,0.0005572525036776518,0.0005574003303299811,0.0005574464839826466,0.0005575533929396664,0.000557583027220825,0.0005577362315422015,0.0005578124562984513,0.000557831409197636,0.000557844212905668,0.0005579824406768411,0.0005580762114190995,0.0005581468587429898,0.0005582260579813919,0.0005583198210727914,0.0005583997997076904,0.0005584552216920545
1,0,23.0,27.0,0.0002609090859552485,0.00026090668616109527,0.0002609728163781722,0.0002609968010293658,0.00026100244483604385,0.00026109101842337835,0.0002611675169699638,0.0002612317378264593,0.0002612505055011072,0.0002613196134812157,0.000261341191607151,0.00026139117745444733,0.00026140503383830773,0.0002614766740104694,0.0002615123207089554,0.0002615211843978589,0.0002615271723705132,0.0002615918216976741,0.0002616356822238292,0.0002616687289840196,0.0002617057781504768,0.00026174964306509713,0.0002617870616486759,0.00026181299252454426
1,0,15.0,16.0,0.01042281837101218,0.010422721846506406,0.010425381605102646,0.010426346201408232,0.010426573174538979,0.010430135021580073,0.01043321090327708,0.0104357928440017,0.010436547333954715,0.010439325399726388,0.010440192758028193,0.010442201890950274,0.010442758808445753,0.010445637996333804,0.010447070508127723,0.010447426696001334,0.010447667320409356,0.010450265094069119,0.010452027380769432,0.010453355102911212,0.010454843553967853,0.010456605724204598,0.01045810883963282,0.010459150442791524
1,0,19.0,21.0,0.0018278330763643615,0.0018278160724977237,0.0018282845984972434,0.0018284545053054294,0.0018284944842212234,0.0018291218263967006,0.0018296635167895405,0.001830118177387248,0.001830251030197064,0.0018307401719450272,0.0018308928810515442,0.0018312465971018176,0.0018313446406195634,0.0018318514841485975,0.0018321036416656053,0.00183216633774074,0.0018322086919658716,0.0018326659260677162,0.0018329760845053119,0.0018332097490687054,0.001833471688440323,0.0018337817812617621,0.0018340462740123154,0.0018342295503119056
1,0,22.0,25.0,0.0006830702936508978,0.000683063920985837,0.0006832395054190435,0.0006833031751969758,0.0006833181563004271,0.0006835532204069417,0.0006837561656803264,0.0006839264871195142,0.0006839762523281449,0.0006841594674939135,0.0006842166630641179,0.0006843491366324807,0.0006843858541139364,0.0006845756560257179,0.0006846700761146876,0.0006846935518224452,0.0006847094106240732,0.0006848806051448909,0.0006849967234159043,0.0006850841987470002,0.0006851822541451546,0.0006852983287182094,0.000685397328392781,0.0006854659256205987
1,0,24.0,28.0,0.00031352642201735884,0.0003135234783189272,0.0003136045943245629,0.00031363401293001006,0.00031364093530186456,0.0003137495699605591,0.0003138433876844456,0.0003139221430815683,0.0003139451574242229,0.0003140298995426145,0.00031405635817329376,0.00031411764779892446,0.00031413463718166207,0.00031422247226641024,0.00031426617517597204,0.00031427704186215893,0.0003142843829365426,0.0003143636386391931,0.00031441740615647786,0.00031445791600930256,0.00031450333078440545,0.00031455709842812213,0.00031460296286206274,0.0003146347458125828
1,0,20.0,22.0,0.0022760312010374935,0.002276009668014407,0.002276603059491885,0.0022768182828382835,0.0022768689274103274,0.0022776637684436283,0.002278350292815982,0.002278926663170021,0.002279095104795559,0.0022797153756221244,0.00227990905417177,0.0022803577235286695,0.0022804821003797665,0.0022811251730581426,0.002281445165736505,0.002281524734462374,0.0022815784883772512,0.0022821588593366082,0.0022825526205757407,0.0022828493088510324,0.0022831819386895428,0.0022835757725505816,0.002283911739196077,0.002284144567714727
1,0,16.0,17.0,0.013718945250217178,0.013718816984097026,0.013722351867630447,0.013723634083272426,0.013723935812251627,0.013728671726171137,0.013732762902733687,0.013736198103835355,0.013737202104923955,0.013740899554188174,0.013742054175457884,0.013744729113101487,0.013745470684251623,0.013749305178142717,0.013751213411461728,0.01375168792849651,0.013752008500426726,0.013755469882136743,0.0137578185431058,0.013759588319944404,0.013761572619709379,0.013763922205489228,0.013765926708177905,0.013767315930348873
1,0,25.0,29.0,0.0003740092582215008,0.00037400569931642346,0.00037410376733601296,0.00037413933372559686,0.0003741477026875951,0.00037427903809612005,0.0003743924588931533,0.0003744876690780643,0.0003745154917544471,0.0003746179381682685,0.0003746499243096764,0.00037472401764543855,0.0003747445560985599,0.00037485073920787604,0.000374903570883445,0.0003749167073863933,0.00037492558184369586,0.00037502139177153135,0.00037508638927013366,0.0003751353598207721,0.00037519025944559773,0.00037525525606878213,0.00037531069864700837,0.00037534911885653337
1,0,23.0,26.0,0.0008228424799294678,0.0008228347146741166,0.0008230487024503517,0.000823126315134777,0.0008231445782478994,0.0008234312056304746,0.0008236787684983368,0.0008238866062952926,0.0008239473454042622,0.0008241710094794811,0.0008242408475400437,0.0008244026308547719,0.0008244474789412559,0.0008246793574354654,0.0008247947387595786,0.0008248234291091744,0.0008248428112995856,0.0008250520756277602,0.0008251940524837377,0.0008253010272853728,0.0008254209604089192,0.0008255629600839117,0.0008256840942946987,0.0008257680410652555
1,0,21.0,23.0,0.002817065405538715,0.0028170382485271923,0.002817786559327935,0.002818057940006278,0.0028181217965879274,0.0028191238706552282,0.0028199892024292415,0.0028207155585674025,0.002820927810258127,0.002821709319837649,0.0028219533167126347,0.0028225185004560087,0.0028226751638950696,0.002823485082238085,0.002823888042768957,0.0028239882365082057,0.0028240559227165458,0.0028247866533913277,0.0028252823612126793,0.0028256558276858897,0.0028260745003990837,0.0028265701594149045,0.0028269929473180955,0.0028272859210604316
1,0,24.0,27.0,0.000990803709164773,0.0009907941945249026,0.0009910563616461637,0.0009911514341995724,0.000991173804682128,0.0009915248383437073,0.0009918279449765315,0.0009920823535865605,0.0009921566923615953,0.0009924303954079463,0.0009925158450278173,0.0009927137698437125,0.0009927686309608667,0.0009930522400185275,0.0009931933373205852,0.000993228419568855,0.000993252119326169,0.0009935079698136068,0.000993681522773882,0.0009938122728321234,0.000993958844629265,0.0009941323616464567,0.000994280362735563,0.0009943829180294314
1,0,17.0,18.0,0.01781188988557127,0.017811719240921824,0.017816421702591356,0.017818127266982165,0.017818528604665363,0.01782482731914683,0.017830267561546185,0.017834834824946227,0.017836169572862708,0.017841084604969148,0.017842619298215658,0.01784617448641895,0.017847160022001075,0.017852255538898597,0.0178547910326446,0.01785542149994092,0.01785584742135925,0.017860445976154382,0.01786356589307746,0.017865916643363355,0.017868552147734043,0.01787167255649022,0.017874334448963133,0.01787617915578539
1,0,22.0,24.0,0.0034386080829727586,0.003438574347704206,0.003439503957323694,0.0034398411053946473,0.0034399204386043173,0.0034411654499751053,0.003442240672426498,0.0034431432844541153,0.0034434070534493256,0.0034443782992713283,0.0034446815501500447,0.0034453840165151236,0.0034455787405804424,0.0034465854745483536,0.0034470863882919292,0.003447210940715893,0.0034472950832343786,0.0034482035108693945,0.003448819801947153,0.00344928413639429,0.003449804697103954,0.0034504210079962156,0.0034509467341054235,0.0034513110527342934
1,0,25.0,28.0,0.0011802268633674135,0.0011802152508655391,0.0011805352370618455,0.001180651284565938,0.0011806785910045824,0.001181107107178797,0.0011814771602939992,0.0011817877899937155,0.0011818785619246326,0.0011822127894295959,0.0011823171412068962,0.0011825588605073184,0.0011826258635844482,0.0011829722617578116,0.0011831446096542445,0.0011831874633069193,0.0011832164133163388,0.0011835289578202817,0.0011837409840174476,0.0011839007270453546,0.001184079808621817,0.001184291823404403,0.001184472670941276,0.0011845979920221059
1,0,18.0,19.0,0.022872340806690372,0.022872113382321462,0.022878380270213623,0.022880653115440575,0.02288118793035327,0.022889580975838753,0.022896829351509666,0.02290291406565168,0.022904692184815403,0.02291123951471724,0.022913283769435598,0.022918019170913143,0.02291933182232587,0.022926118270153308,0.02292949493725384,0.022930334545025036,0.02293090174921199,0.02293702543109442,0.022941179805685108,0.022944309838563673,0.022947818874084328,0.02295197333193708,0.022955517156301727,0.02295797295387908
1,0,26.0,29.0,0.0013953546108282872,0.001395340819587292,0.0013957208810753115,0.0013958587359172907,0.0013958911752675895,0.0013964003190828722,0.0013968401166194232,0.0013972093743735323,0.0013973172928377206,0.0013977147104221033,0.00139783880912328,0.0013981263025179048,0.0013982060019187264,0.0013986180940569175,0.001398823162029267,0.0013988741549569904,0.0013989086042960216,0.001399280560593454,0.0013995329336037267,0.0013997230970776778,0.0013999363049289535,0.0014001887533429559,0.0014004041174971397,0.0014005533719106036
1,0,23.0,25.0,0.0041623215182464875,0.004162280138085332,0.004163420441048957,0.004163834018405596,0.0041639313371488506,0.004165458663680005,0.004166777791227346,0.004167885217837364,0.004168208850617386,0.004169400569108767,0.004169772671799075,0.004170634655491745,0.0041708736041083634,0.004172109024638429,0.004172723751330243,0.004172876606167237,0.004172979869261798,0.004174094760342036,0.004174851152656527,0.004175421061833053,0.004176059999407876,0.004176816485680915,0.004177461805427225,0.0041779090116444845
1,0,19.0,20.0,0.028868199773934945,0.028867908528318362,0.02887593367492232,0.028878843995279662,0.028879528796567886,0.02889027485860523,0.028899554173193818,0.028907342948505627,0.028909618898578047,0.02891799877266535,0.028920615020340625,0.028926675088765647,0.028928354857734772,0.02893703876561524,0.028941359192020698,0.02894243343029272,0.02894315913321219,0.028950993603232753,0.028956308175239545,0.028960312112734834,0.02896480064263339,0.028970114444626587,0.028974646944736823,0.0289777877317342
1,0,24.0,26.0,0.005002248114520628,0.0050021977527358,0.005003585554936626,0.005004088895348709,0.005004207336002894,0.005006066141135819,0.005007671546504651,0.005009019296953558,0.005009413159838954,0.005010863480934365,0.005011316327604716,0.005012365352429999,0.0050126561493296935,0.0050141596309543155,0.005014907736662503,0.005015093756427751,0.005015219424430183,0.005016576207634661,0.005017496705432132,0.005018190258399431,0.005018967813030394,0.00501988841482795,0.005020673730045782,0.0050212179513919744
1,0,25.0,27.0,0.005944886446500559,0.005944826689993473,0.005946473542976881,0.005947070922016102,0.0059472114972986415,0.005949418004901849,0.0059513241981756886,0.005952924808319123,0.005953392625638479,0.005955115500027672,0.005955653522678056,0.005956899994010355,0.00595724555784282,0.005959032426741238,0.005959921684549584,0.005960142817184913,0.0059602922094587184,0.005961905304016481,0.005962999871432967,0.005963824672349386,0.005964749467691169,0.005965844529440629,0.005966778779159199,0.005967426272192452
1,0,20.0,21.0,0.035933281649642275,0.03593291595460886,0.03594299297413721,0.03594664763767231,0.03594750760151369,0.035961003244760696,0.035972658187659094,0.03598244194990519,0.03598530101748265,0.03599582852499768,0.035999115482533005,0.03600672950503708,0.03600884010165245,0.03601975190046617,0.03602518114792997,0.036026531126417294,0.03602744311520325,0.03603728914520855,0.03604396876707587,0.036049001380049205,0.03605464335275261,0.03606132303765094,0.036067020903801955,0.03607096939730656
1,0,26.0,28.0,0.007081427100069821,0.007081354693894188,0.007083349896886671,0.007084073499611257,0.007084243767310403,0.00708691581006167,0.0070892233862024845,0.007091160470336771,0.007091726533755522,0.007093810852872748,0.007094461627598216,0.007095969099144839,0.007096386966814017,0.00709854733602764,0.007099622238092037,0.007099889511118872,0.0071000700694192264,0.007102019409353332,0.007103341849310711,0.00710433820860274,0.0071054552054253045,0.007106777643155508,0.007107905696930386,0.007108687410546204
1,0,21.0,22.0,0.04429787555699175,0.04429741819801391,0.04431002155251709,0.044314592686022794,0.04431566831889422,0.044332549422921114,0.04434712944706003,0.044359369650784276,0.0443629467217634,0.04437611867614292,0.04438023150762022,0.044389758995865496,0.04439240009705099,0.044406055260645345,0.04441284989640248,0.04441453941955811,0.04441568079989038,0.044428003874330706,0.04443636444458344,0.04444266379850607,0.04444972616483728,0.044458087864593876,0.044465220831593995,0.04447016398936957
1,0,27.0,29.0,0.008295525168024336,0.008295438287449209,0.00829783263058801,0.00829870113731273,0.00829890551309466,0.008302113386460391,0.00830488455916157,0.008307211414672552,0.00830789148312656,0.008310395988828451,0.008311178086185981,0.00831298999421074,0.008313492309545454,0.00831608967609207,0.008317382259973801,0.008317703685202125,0.008317920832259143,0.008320265489830581,0.00832185642544965,0.008323055241401648,0.008324399376482855,0.008325990957971338,0.008327348790554844,0.008328289840984208
1,0,22.0,23.0,0.05409469897969505,0.05409413400997583,0.054109702743684325,0.054115349380947454,0.054116678089329635,0.054137530932569615,0.0541555412204819,0.05417066113669195,0.054175079763551064,0.05419135056639758,0.05419643097516126,0.05420819986155768,0.05421146229221779,0.0542283298512047,0.05423672291211593,0.05423880989015671,0.05424021977604018,0.054255441783373215,0.054265769104063624,0.054273550311864316,0.05428227400870867,0.05429260267203545,0.05430141354632759,0.0543075194883823
1,0,23.0,24.0,0.06552789696997693,0.06552721231285785,0.06554607998953534,0.06555292350531598,0.06555453388030077,0.06557980868838677,0.06560164037711393,0.06561996999769301,0.06562532689617494,0.06564505377128292,0.06565121364607429,0.06566548375934261,0.0656694397030437,0.06568989394739044,0.06570007234956468,0.06570260332956884,0.06570431318213485,0.0657227745976066,0.0657353004959937,0.06574473867331967,0.06575532047895141,0.06576784970310169,0.06577853828162847,0.06578594575113955
1,0,24.0,25.0,0.07852357381268878,0.07852274139271864,0.07854567949587538,0.07855399858212202,0.07855595611632754,0.07858667644111524,0.07861320708715872,0.07863547853066373,0.07864198686397875,0.07866595167704947,0.07867343416183488,0.07869076695381287,0.07869557160614306,0.0787204118750276,0.07873277145375301,0.07873584466629988,0.07873792080242209,0.07876033536402782,0.07877554172436706,0.07878699870110566,0.07879984299806783,0.07881504982743891,0.07882802157045594,0.07883701075294815
1,0,25.0,26.0,0.09353478926203042,0.09353378001248315,0.09356159438787377,0.09357168380483763,0.09357405805017172,0.0936113249958162,0.09364351999683743,0.09367055396804103,0.09367845533535994,0.0937075545576761,0.09371664176058209,0.09373769473623082,0.09374353134863941,0.09377371189808259,0.09378873171144389,0.09379246671224745,0.09379498999741187,0.09382223580283741,0.09384072358761862,0.0938546549415092,0.09387027531855077,0.09388877168685257,0.09390455189920834,0.09391548860564525
1,0,26.0,27.0,0.1106429488154727,0.110641753606214,0.110674691362608,0.11068663843818986,0.11068944976656966,0.11073357423739419,0.11077168884175899,0.11080369018484092,0.11081304282963361,0.11084748464224539,0.11085823954516374,0.11088315492380116,0.110890062012797,0.11092577572017291,0.11094354784410708,0.1109479671275861,0.11095095266799197,0.11098318819122158,0.11100506011486463,0.11102154068279284,0.11104001843964152,0.1110618970594557,0.1110805618022396,0.11109349711275718
